id,dep_delayed_15min
356,0.05017773244807086
357,0.14286896262125898
358,0.14853290185321144
359,0.2718281622124866
360,0.1338659642150663
361,0.018275860585353604
362,0.07663647880393083
363,0.2789509632115391
364,0.02032210637522592
365,0.24537536705484625
366,0.5302121052697626
367,0.17565934053806334
368,0.22673345539960682
369,0.10677480957882773
370,0.08964910127157653
371,0.16855886387632138
372,0.17109081434823611
373,0.13044884020139053
374,0.21995404772132218
375,0.05325813142861243
376,0.2800648485974451
377,0.21530724138877672
378,0.19455787679494135
379,0.1927986373479171
380,0.8518764739693744
381,0.21330250533654127
382,0.034592163918776245
383,0.31305310941463094
384,0.1809286439092578
385,0.133696137056785
386,0.16914991439064317
387,0.04082090967399125
388,0.09169885149246461
389,0.029297396890333702
390,0.16636239288808694
391,0.06755492531789928
392,0.14848358603909242
393,0.02907149059883675
394,0.2606053655999441
395,0.22690271451334038
396,0.028765415724937217
397,0.043457874729864794
398,0.03371793127202575
399,0.07502397524223707
400,0.1714359709905852
401,0.052851673319817646
402,0.19478246008051991
403,0.010289262525457286
404,0.07114794254481538
405,0.03597736354997731
406,0.32262293635159817
407,0.1444776779992596
408,0.21962486875922188
409,0.14639644909581417
410,0.18151251495192353
411,0.01674359318466128
412,0.18939439525508145
413,0.13900062764986715
414,0.31981504093069885
415,0.1686733683545764
416,0.35556671341050267
417,0.14701856582000958
418,0.13490552606050346
419,0.41578139346711346
420,0.27757462645772185
421,0.04540959810386294
422,0.034183043126157636
423,0.02967455679691464
424,0.2008386571819376
425,0.21151551783859143
426,0.20186465098708278
427,0.20933559225060241
428,0.33551321790838473
429,0.35272018981471664
430,0.27539733599311284
431,0.0746210054586794
432,0.03213587417018076
433,0.14024001507408002
434,0.14219713200369336
435,0.07584713292207461
436,0.24491148506138016
437,0.7297141246273057
438,0.19582852230826417
439,0.10194385019118402
440,0.0914514892118302
441,0.12400586894984862
442,0.21852216116086667
443,0.2885919477214466
444,0.2964327819588846
445,0.07039147758627032
446,0.1486341481937496
447,0.06965122053996628
448,0.14299078811874316
449,0.14102092493252416
450,0.4308492035848602
451,0.2744485719380999
452,0.14387081450999353
453,0.024445056989577867
454,0.04407691628400764
455,0.03471309821643297
456,0.35348308514385474
457,0.1570707181098377
458,0.12234158819731711
459,0.23267606016842896
460,0.08957733806125735
461,0.025907496978085656
462,0.05523420487066966
463,0.06221731754266366
464,0.22739062563974158
465,0.1278003908259133
466,0.30189946202705675
467,0.11014029436837493
468,0.1270460802459015
469,0.033296660702302354
470,0.02109160218385831
471,0.14995318530277035
472,0.18953278597832132
473,0.31980180881881304
474,0.2152831010075252
475,0.18841032165805796
476,0.05129717822312387
477,0.1450628626863261
478,0.20498603929871534
479,0.28658225893133105
480,0.10491809237267367
481,0.18713934174592348
482,0.1345040293128018
483,0.13578869792007445
484,0.3114910808840019
485,0.15821092662441436
486,0.10921603257259924
487,0.23473111889382398
488,0.051833313518058
489,0.15667753498518486
490,0.53106794842705
491,0.4547530391025913
492,0.2627464793991382
493,0.1527312062502584
494,0.20590240884439648
495,0.24452994816764378
496,0.17446315334776585
497,0.024925445792587257
498,0.021813371592739134
499,0.2523101187475699
500,0.5007029072331877
501,0.10276856561514752
502,0.15391978497535866
503,0.18204659540930007
504,0.2622542775146187
505,0.17485117313311604
506,0.3585177040404702
507,0.14274887528799243
508,0.09564054143674061
509,0.1875839338410361
510,0.14220307264119825
511,0.19607136064819689
512,0.6696382634981713
513,0.05197258503298514
514,0.10569431750451244
515,0.2913222396269239
516,0.1825094312596634
517,0.28033352799678996
518,0.21666927548600218
519,0.11350087934713265
520,0.05545341124730176
521,0.27796543903788634
522,0.15880171712394286
523,0.35414837117238007
524,0.13394422336278583
525,0.12310414591340026
526,0.0512500404115013
527,0.026782325727169525
528,0.27665693483010906
529,0.035715873092109426
530,0.11256118319156927
531,0.1010826138540901
532,0.17024990967336337
533,0.24180149042448454
534,0.16081441030413102
535,0.34545533759182934
536,0.1442950662113205
537,0.17939997841846864
538,0.2011158643899175
539,0.16420207226138855
540,0.21862227859763644
541,0.35298142120056003
542,0.2404246836314767
543,0.9253926931918227
544,0.0950808924867836
545,0.6563949761271174
546,0.02416279727936592
547,0.24267375812864095
548,0.13831465318547337
549,0.22820344842185514
550,0.4284694275423024
551,0.11283913264589299
552,0.13816275655338328
553,0.2998951946244612
554,0.11578107783846055
555,0.14858119918144705
556,0.024918261376823535
557,0.05722923762636763
558,0.2110595499107612
559,0.05453392345614118
560,0.16740968959798125
561,0.09394107559104727
562,0.3411314706805726
563,0.14181373471330314
564,0.031117196059626564
565,0.378497437315342
566,0.05716600828127173
567,0.36356364157232735
568,0.19631693539021047
569,0.022012635571019866
570,0.35091523482081566
571,0.04021198277247716
572,0.2266436687169595
573,0.33550273837846
574,0.1904808934450541
575,0.03955230695560904
576,0.0318610194687669
577,0.061959533344879546
578,0.06468615073173765
579,0.4324992919363572
580,0.0813945076612403
581,0.5008822002094832
582,0.20849066132996286
583,0.2581868750456563
584,0.3744731725894586
585,0.31732713902428716
586,0.187323697579794
587,0.22439070750509266
588,0.22274936884146562
589,0.18535604630254507
590,0.3229029242086041
591,0.15096164261869935
592,0.15616785244488077
593,0.047625518247194146
594,0.10010441938164324
595,0.307857592173029
596,0.10337160310380433
597,0.26209493710347886
598,0.1790257154333887
599,0.32012653578137334
600,0.03490898808521862
601,0.08765964875843073
602,0.6895090543489759
603,0.08095693935786089
604,0.025647938487694116
605,0.10930378082293239
606,0.05884127785657136
607,0.04016946329556614
608,0.3065900764396318
609,0.3091939276371094
610,0.33375525956016183
611,0.02411625602310329
612,0.1668523860821388
613,0.11287648635764755
614,0.1285782979550906
615,0.13089053757757535
616,0.11669701073494525
617,0.07846571707112025
618,0.3517782369739833
619,0.1260832486563485
620,0.38594762867807103
621,0.3238598500051718
622,0.025596935163677854
623,0.03705693751848718
624,0.017362056457497433
625,0.2384836478963715
626,0.24123339017689555
627,0.5610564065426004
628,0.3627734676066867
629,0.1256749165344261
630,0.3553819430694285
631,0.10525319116353411
632,0.1372743613137537
633,0.11601549797211995
634,0.20008172660107812
635,0.2767073434539573
636,0.2912018143518663
637,0.04962527187219881
638,0.3401734569561711
639,0.07431699928030283
640,0.06910899643517272
641,0.27430773745135184
642,0.1530588860483972
643,0.20695984867778672
644,0.20951894438972124
645,0.5469349298205998
646,0.38031064892443855
647,0.1153717179806473
648,0.05197702349708046
649,0.03047668652632223
650,0.11140160655290289
651,0.10652354730223007
652,0.16196482528863412
653,0.15011182900543024
654,0.17147497494302785
655,0.16585648947657755
656,0.11770496396602338
657,0.0778392458985942
658,0.2458366124597681
659,0.08341346340641397
660,0.06312447797335825
661,0.22752544305858294
662,0.23419820246778147
663,0.13112784951635484
664,0.18435950993667102
665,0.1121555063469716
666,0.17541980202418717
667,0.036469331495177976
668,0.19836431003302635
669,0.30685476405181006
670,0.07784237722308823
671,0.26390655746581837
672,0.3910698835281288
673,0.573704565922381
674,0.0446097556127809
675,0.2970448288394515
676,0.2432099271097378
677,0.3312668100622912
678,0.18926538220179437
679,0.14513376487010476
680,0.0648142189389304
681,0.06801605910122492
682,0.19895365509467602
683,0.038784343908338285
684,0.07685456848789238
685,0.24218226740631493
686,0.18326455395785932
687,0.07788807102213884
688,0.462531476737575
689,0.19387271742057677
690,0.48418302766180327
691,0.09254867986826676
692,0.07747023134226362
693,0.12808914866079163
694,0.11751636858831875
695,0.2251329609402809
696,0.2567171330723028
697,0.47624387989938965
698,0.327351533161612
699,0.16017770281160534
700,0.13988896537435241
701,0.15695613335315983
702,0.10230761935978046
703,0.22849156410306404
704,0.4673445538324022
705,0.2114455686250126
706,0.16101682741396736
707,0.18061608136621535
708,0.18568303839454758
709,0.28691643424039265
710,0.31620643242253255
711,0.1415701071286898
712,0.171224540119417
713,0.6003468856724649
714,0.22863230133205695
715,0.2251809581909067
716,0.3176059451153042
717,0.15886065435297786
718,0.30978348005388623
719,0.05220553294819511
720,0.26520282529355327
721,0.18947023645146824
722,0.27851783570124744
723,0.04635794802113833
724,0.32249485398735495
725,0.12966283302667592
726,0.3564783598694843
727,0.16171796454975187
728,0.14294983096576153
729,0.05117470909849184
730,0.17361343842802612
731,0.1761440443372314
732,0.20959814570792815
733,0.2630455517319897
734,0.02800720155039262
735,0.17591875110067795
736,0.04328346603203811
737,0.06077692000955094
738,0.10190186277224379
739,0.12952258270688666
740,0.4060847858701888
741,0.334040285006778
742,0.269756771334311
743,0.02674243119209103
744,0.07549863504709624
745,0.08147670307154463
746,0.09641857361444
747,0.3931438369003007
748,0.25967156535201374
749,0.10842577032228287
750,0.34137954798638703
751,0.2617184832006577
752,0.1345670558210418
753,0.11791156653407181
754,0.23232781266938904
755,0.055619389957458035
756,0.07028504880449628
757,0.07146998592140741
758,0.3160875547913827
759,0.17255609853757384
760,0.05048753961277222
761,0.1895211460589667
762,0.026007180845390228
763,0.12917845150885365
764,0.2925149878025375
765,0.5338253033198455
766,0.07248647198168709
767,0.2528379363962737
768,0.8496646232144326
769,0.14064270791168698
770,0.17959168394545855
771,0.13916514518607465
772,0.14671345600174715
773,0.293843323834067
774,0.41234795054383566
775,0.147328182447361
776,0.11617135043433206
777,0.23401366190355938
778,0.19631097588663343
779,0.4547561999817406
780,0.04160625246675523
781,0.18723852362974874
782,0.40603881780739426
783,0.21255930291983433
784,0.14381940154395426
785,0.024098539790422636
786,0.2747565707236717
787,0.1491733310201534
788,0.2629889095989725
789,0.06638749908482891
790,0.10490633748541471
791,0.24917166893099285
792,0.07988009542629955
793,0.11102664994659839
794,0.1012792396547197
795,0.6861398010552018
796,0.028177023180865318
797,0.14610652681616948
798,0.07820218467264195
799,0.0047524263044325665
800,0.08002707121052026
801,0.0526302256988234
802,0.18356003742846008
803,0.0426874963915758
804,0.17711650083256567
805,0.33057397554575996
806,0.36148734734112703
807,0.03198942906872353
808,0.10817972678668744
809,0.16042321468055168
810,0.034209469238829046
811,0.11867852222849513
812,0.11674848706092007
813,0.309270984033842
814,0.16611444700862446
815,0.13162639604627796
816,0.20235597131242025
817,0.1645103523732943
818,0.16148805344105693
819,0.25349966014880254
820,0.0383804050620381
821,0.12277368021487196
822,0.18105553545875683
823,0.20744898665295505
824,0.2458016545221172
825,0.02812964330898137
826,0.21020055902604484
827,0.25274825666031453
828,0.05754565613469121
829,0.0315045818108628
830,0.1517539394968645
831,0.12834362786348508
832,0.5285843467078823
833,0.23204159377315825
834,0.08976728352179414
835,0.037435548344482934
836,0.1502961938765934
837,0.2811611328768363
838,0.22911234117455997
839,0.8161685889743439
840,0.2887198651641312
841,0.12931628417815394
842,0.174197952858476
843,0.43828654629839153
844,0.4775597203041571
845,0.04369691665506458
846,0.14471024416149822
847,0.1870797997229808
848,0.08532498319570994
849,0.11879936919992644
850,0.1633117505617238
851,0.10299784124239869
852,0.05395668663246795
853,0.20788096636083836
854,0.0334729400304242
855,0.01805276496796375
856,0.1868157003820517
857,0.2396126578789723
858,0.22320524098908642
859,0.2030578217836477
860,0.28948945373263424
861,0.16958571267851322
862,0.021903067730316993
863,0.4541344571720571
864,0.06964455057932716
865,0.18143650733756908
866,0.13120729114766888
867,0.10005187633637305
868,0.22102862818932548
869,0.05040424793930812
870,0.3076488405686245
871,0.1740548957248805
872,0.029569774656956867
873,0.04401076721895175
874,0.5359947154348175
875,0.10446198539107865
876,0.038568249460811506
877,0.19660005170482414
878,0.1364137728381178
879,0.23288320875223661
880,0.24845478329961204
881,0.0370782824169117
882,0.04093399676181888
883,0.1932025324189262
884,0.17961845855989877
885,0.18544929765245252
886,0.4609117256172472
887,0.026612623201645445
888,0.9756267167013823
889,0.07486097630545094
890,0.10662190619796309
891,0.056012530898634644
892,0.1658001266535471
893,0.11651853999821944
894,0.08962878043871561
895,0.23469219499994906
896,0.056685856132640725
897,0.2651690333599319
898,0.1835431035096088
899,0.30379913306463463
900,0.24139241628776276
901,0.08885061191421068
902,0.09145762269474837
903,0.09425178766649989
904,0.09377564616313898
905,0.26418685249231405
906,0.38348043401093157
907,0.14029389951886706
908,0.09705105926009183
909,0.07860059297551024
910,0.019958097683570854
911,0.37333877786904274
912,0.020116927546229544
913,0.25527750790985043
914,0.0947450384982529
915,0.15596340562420535
916,0.4160387514630132
917,0.07338570127861181
918,0.4231731252757691
919,0.08844856024495193
920,0.114357993505482
921,0.320129855227316
922,0.2856389194240451
923,0.22072684943720086
924,0.26981119339555326
925,0.2164983243048083
926,0.05384695547890991
927,0.1152666619000542
928,0.4447439978570386
929,0.4629998541126423
930,0.07087510685715445
931,0.13191544084997842
932,0.0704287712786533
933,0.02887556348498453
934,0.30495282985017885
935,0.03041810075638442
936,0.2126697111931772
937,0.0645460816641518
938,0.011897135282228327
939,0.16095524976303704
940,0.19162379626271236
941,0.15094396575380928
942,0.2280515606450484
943,0.16985422315018564
944,0.06463399005270822
945,0.056059958715712975
946,0.14803632815286627
947,0.11823641852006607
948,0.28927323511074954
949,0.12501975744394006
950,0.11969536989463805
951,0.28782568613161047
952,0.2296698122163878
953,0.08094166664828792
954,0.11440424626123807
955,0.17135045505660926
956,0.11659996321097628
957,0.49721589055278015
958,0.7004732550846253
959,0.15609915700069504
960,0.3520157304756626
961,0.16095088625769688
962,0.12720870830708883
963,0.10532724329690325
964,0.13547657994381712
965,0.2700702555641435
966,0.2655896495796518
967,0.19064496804896097
968,0.3356513889920882
969,0.22530535547961233
970,0.1840511476289149
971,0.31030226945198874
972,0.06547670568047426
973,0.277644200932742
974,0.23119529682088527
975,0.022187038810204274
976,0.20333503876062428
977,0.07775698507825538
978,0.14389265135612647
979,0.02862248212068309
980,0.1679814946584588
981,0.05321573782329486
982,0.18280587752620694
983,0.11253412148754259
984,0.15031990806038073
985,0.18114644667295887
986,0.017061458088869084
987,0.24220403130243126
988,0.2619244859774047
989,0.13049231069342695
990,0.26373085087498377
991,0.0411300081878484
992,0.2631016714177822
993,0.07527803698272267
994,0.45600159245430805
995,0.1903596407904159
996,0.05049453462538579
997,0.04326027247645929
998,0.10970465989795575
999,0.09383228961256859
1000,0.1767501499358259
1001,0.21572827281819065
1002,0.26804252089921105
1003,0.20314880764719795
1004,0.07574025931556372
1005,0.1901997040466918
1006,0.31614323564606045
1007,0.20203594913180098
1008,0.21251945934358937
1009,0.3826383454081065
1010,0.17050191183526783
1011,0.05563701931087049
1012,0.21000249144484054
1013,0.024935556479694383
1014,0.1746721106180677
1015,0.15183313028425055
1016,0.12462798628848415
1017,0.2912711366460849
1018,0.07772665447846847
1019,0.28387404544753764
1020,0.36058275638764437
1021,0.08577302325262828
1022,0.04169162981661718
1023,0.23711438454838785
1024,0.13110378567528247
1025,0.07083757628137717
1026,0.12978374703602924
1027,0.16109373581915432
1028,0.03122503334103946
1029,0.26986536326398464
1030,0.2191145820071011
1031,0.16994693649469347
1032,0.12498707135635334
1033,0.165346135449251
1034,0.04129727755468772
1035,0.0813175488533036
1036,0.04107594330525129
1037,0.03177014728110267
1038,0.31178407738234243
1039,0.3714933889757332
1040,0.12570644449158783
1041,0.02168013087594145
1042,0.15404245676463368
1043,0.26429304179893415
1044,0.17265979091773673
1045,0.17509637040841336
1046,0.17909157349891972
1047,0.12274222867517548
1048,0.032526127270115564
1049,0.31347930299774923
1050,0.14043629296568844
1051,0.10182654831671409
1052,0.23686670300067642
1053,0.20094020090164993
1054,0.1325320015494381
1055,0.26987372115106345
1056,0.04913212448605481
1057,0.3149135417100964
1058,0.07267707420134925
1059,0.029470174630675958
1060,0.2668852770237918
1061,0.009137446376077446
1062,0.024400463596575224
1063,0.21945941628613727
1064,0.14285822953370558
1065,0.31369776001162153
1066,0.026197731536195194
1067,0.10608698397607186
1068,0.2401817890949045
1069,0.12529530507927655
1070,0.22447150454701392
1071,0.038760163376063105
1072,0.13857789600147025
1073,0.14408969475498046
1074,0.32250340811696027
1075,0.3413691185204611
1076,0.11600178917689248
1077,0.351195634984525
1078,0.11256423841865647
1079,0.017158370333014396
1080,0.10521879588766636
1081,0.23565825543810506
1082,0.1827536476711125
1083,0.5962748162929428
1084,0.07400656223917149
1085,0.1179535566961923
1086,0.07341478384210223
1087,0.02154517559667408
1088,0.16764757467134583
1089,0.15495001374204578
1090,0.07482223449184547
1091,0.38056585621033845
1092,0.2785790473514948
1093,0.12532271399980163
1094,0.13310595885895754
1095,0.13253924345941498
1096,0.06193703519763036
1097,0.1355877444797505
1098,0.33346307754728255
1099,0.2390235715590494
1100,0.3708371581137366
1101,0.18887927461281884
1102,0.024934022800991048
1103,0.14163414399231578
1104,0.15249569499640997
1105,0.14008232646460395
1106,0.2763643840583258
1107,0.1859953787406924
1108,0.1954272357998635
1109,0.16906036839630784
1110,0.16997092687786652
1111,0.2898672135009909
1112,0.2778657692343112
1113,0.14022382729686453
1114,0.64548767333654
1115,0.08399164373299949
1116,0.16420431569096208
1117,0.1451825679499874
1118,0.3063809576826713
1119,0.22876290503138486
1120,0.3197222237050167
1121,0.2463196716668958
1122,0.11061168651047545
1123,0.21342723250104442
1124,0.18164295117380452
1125,0.12458800247480882
1126,0.16121101828362558
1127,0.12576646109751977
1128,0.3964223965821817
1129,0.24081565359944912
1130,0.13180353314078222
1131,0.23182748372002449
1132,0.3749026945262065
1133,0.20756888135447854
1134,0.17170528970563187
1135,0.2029238626902152
1136,0.06852267036871426
1137,0.1253051591348633
1138,0.10932854069936196
1139,0.17033756654480525
1140,0.08610507660412638
1141,0.16441685640106088
1142,0.026859845690868966
1143,0.04819572509255753
1144,0.20179077273027432
1145,0.09098021226067082
1146,0.12241730899682876
1147,0.08146112801501655
1148,0.1490941435734153
1149,0.1438595367507431
1150,0.12848122853364763
1151,0.32891066492342513
1152,0.17007913473865377
1153,0.21237113554982068
1154,0.20886305629271443
1155,0.09935989043203408
1156,0.04087116959528693
1157,0.07742800684774112
1158,0.07361235181676949
1159,0.05276455205359874
1160,0.6916962082343351
1161,0.16646270272134403
1162,0.187469068644971
1163,0.3639930304969883
1164,0.2615349799910461
1165,0.15765825731775956
1166,0.0684459459083662
1167,0.15539422729127889
1168,0.07534704148559153
1169,0.27963108806922343
1170,0.15797742229548722
1171,0.3368133676057768
1172,0.4842375597604345
1173,0.192219781054123
1174,0.22830782971478258
1175,0.5659534534385701
1176,0.057406047409846166
1177,0.03536787043505379
1178,0.26954107855203874
1179,0.15558328471568317
1180,0.1779310163434349
1181,0.11175730026892987
1182,0.19972801011355737
1183,0.15939960298583034
1184,0.21136454476413324
1185,0.11280743980841484
1186,0.19462562010644013
1187,0.0786874005851783
1188,0.13707094492244648
1189,0.1858927307711497
1190,0.0873780910926459
1191,0.04409313004041994
1192,0.05417301576400623
1193,0.19258024914473487
1194,0.23497450119701663
1195,0.3438485934862028
1196,0.10275469099084175
1197,0.36201217056343965
1198,0.17153807794601117
1199,0.28045504183310993
1200,0.3580273888243129
1201,0.4002085377886773
1202,0.19224436467508044
1203,0.27551406337323925
1204,0.24928517785524015
1205,0.11966737996711235
1206,0.44065427430042403
1207,0.1323816242173705
1208,0.12882690632363794
1209,0.19165656061961286
1210,0.24480664228883725
1211,0.050333262678028325
1212,0.06553362461446308
1213,0.3770415875241942
1214,0.14399328733386296
1215,0.2719814524149513
1216,0.22347624927678186
1217,0.1023085590818463
1218,0.03653472443458382
1219,0.02562048481942701
1220,0.3853087881659137
1221,0.2079047591994486
1222,0.26743656980461966
1223,0.26321784445613083
1224,0.02306180247685628
1225,0.27349100063474197
1226,0.12058922526801656
1227,0.02192470259090302
1228,0.16025161797544493
1229,0.09490015438573744
1230,0.16523742550589526
1231,0.05672687905883373
1232,0.20451016245165446
1233,0.02428725466976962
1234,0.15745468906671173
1235,0.13466443627446031
1236,0.02939115561287253
1237,0.328424073822365
1238,0.3016912050836663
1239,0.15099814230004005
1240,0.06098424208530116
1241,0.10281129080578066
1242,0.1035848203416987
1243,0.037516001652234
1244,0.18044861524768385
1245,0.23281247449880052
1246,0.19851097254039327
1247,0.019990386913773795
1248,0.08082521536877352
1249,0.32668166289509043
1250,0.3978266802003862
