session_id,target
119,0.003299481874177954
120,0.00016019133460944536
121,2.7843963482155177e-05
122,4.7249863946719715e-05
123,1.0672374990361571e-05
124,2.3191681425670738e-05
125,0.002928872890572246
126,2.0286896122901458e-07
127,2.2812202254069896e-09
128,6.633519082035012e-06
129,0.0019079259931976788
130,0.0028860888344225334
131,0.00031928131047387505
132,0.0011745561671024308
133,0.002098047325522661
134,4.663972399275146e-07
135,9.284882107000994e-07
136,5.200071095649961e-05
137,1.2154641895019697e-05
138,0.0025643092863050568
139,6.608269859045076e-06
140,2.1402711603954404e-05
141,5.532272878297531e-08
142,3.99760400946542e-06
143,0.00018600099934575688
144,0.0013655091846613318
145,6.922828842792635e-08
146,0.0006304498857775535
147,8.874155234274357e-06
148,0.001106240453627981
149,0.0005820012756445921
150,0.02273777576458883
151,4.0362677310518694e-08
152,0.017028389899118007
153,3.646114200803918e-05
154,3.0546538587626424e-05
155,1.5849160522627427e-05
156,3.5727480617554034e-05
157,1.6499231447985384e-06
158,9.634300118981669e-05
159,1.3036275262965545e-05
160,3.83991607234431e-06
161,0.0027025878519104122
162,2.7286452619179213e-05
163,9.578088630186666e-05
164,0.0031391255770792676
165,2.223458682626145e-08
166,5.611717209107684e-07
167,0.005343199776769078
168,0.0005820012756445921
169,0.0003899007961078016
170,0.00017823767246623762
171,0.0008326737851939603
172,0.0002134275631417495
173,2.0954723783940313e-05
174,0.00014049276170789336
175,0.34708193966223055
176,0.0022174967056297766
177,0.00743991973773837
178,2.529262079024525e-07
179,1.2384416265577089e-05
180,0.0001502094303140773
181,6.718006641674195e-06
182,0.0012404941723916532
183,2.1649382740818458e-06
184,2.4307907563359517e-05
185,1.5054833660081143e-05
186,9.780934150627703e-05
187,5.6844778886334494e-08
188,3.007437069107922e-06
189,0.0010713953048935368
190,2.304111555550901e-05
191,1.1574013861415167e-05
192,5.995060905023751e-06
193,0.0020514130325675122
194,0.0005252779579868302
195,0.0001807826336076167
196,5.019536721757752e-07
197,8.991555910678906e-05
198,0.0009575584582811976
199,0.01187115719313833
200,3.2588709568347195e-05
201,2.761790010546349e-05
202,0.017122017423668177
203,2.4963891861101015e-06
204,0.000957579968396035
205,0.002766351965699954
206,7.189846295671714e-12
207,3.944364222524459e-05
208,0.0007971398685200341
209,5.396530979948614e-07
210,0.006380900589940361
211,0.00046635904366161253
212,0.021674123473971005
213,2.2567136816590267e-06
214,0.027641626831964233
215,0.0009754991113617985
216,0.0040019606303954664
217,0.06607821169686731
218,0.0002864731878456073
219,0.0001645364085922521
220,0.00044016838129286323
221,0.0009149235285830555
222,1.110581040937261e-05
223,0.019527203708274456
224,0.00031395015494234093
225,0.011855845097604286
226,0.003976105182339436
227,0.0008003917934143824
228,8.754941596694092e-05
229,4.568863978798065e-05
230,0.0006687252874085507
231,2.3348882779050268e-06
232,2.209769459191099e-06
233,1.1518222078558333e-05
234,0.0013478451925218026
235,2.366829662944572e-05
236,0.0014507427905735596
237,0.0005890477944175984
238,0.0004746723964883746
239,6.431440041320495e-05
240,0.002385879902476869
241,1.785810215825573e-05
242,9.591494792518349e-10
243,2.306665497352047e-10
244,3.305132938615736e-05
245,0.00010850634925889941
246,1.2394709111236035e-06
247,0.11817726662788511
248,0.00011367089945881731
249,2.08640616430091e-06
250,0.00016811351800366243
251,0.022474041022592692
252,8.364367478769504e-06
253,3.6549245695943567e-06
254,0.0003864572289854371
255,6.377230881320505e-05
256,4.0822848615390043e-10
257,5.656706175656742e-05
258,0.0067951538855922965
259,0.001889277842772813
260,0.001239947980220135
261,2.560819869485731e-05
262,0.013186474915280334
263,5.6645498323513595e-05
264,0.00042763765105995055
265,1.6573485531640835e-05
266,6.779654698595583e-08
267,1.448449200841732e-13
268,2.435753313942879e-05
269,0.00023616394147205256
270,5.218698095790698e-05
271,3.177880933072677e-06
272,0.0002705824291740063
273,9.085943937859843e-06
274,0.0006306016131697887
275,0.0039067471099088966
276,1.3768757110347857e-08
277,0.0003655300937983346
278,0.01183711085940929
279,3.611012635163862e-07
280,0.0011704184572947308
281,1.0677620524361086e-05
282,0.0031121163970597695
283,0.0005820746941324086
284,2.7195071967477255e-05
285,1.061365756145251e-06
286,4.844740519726409e-10
287,0.0005308916625788558
288,5.1997949359779415e-08
289,0.00016477891700319031
290,1.4123803396357346e-05
291,0.0015730199863159759
292,0.0003931733739961938
293,0.003174691031683625
294,2.7207900626503695e-05
295,2.7120424825355452e-06
296,6.544606320722454e-06
297,8.515187336580787e-06
298,1.5901469652778849e-07
299,3.2321044930128838e-09
300,5.064982401765242e-05
301,1.1477825446338613e-06
302,2.4023232235278263e-05
303,3.2244166618141305e-07
304,0.01992455343300159
305,0.12547281682361988
306,1.173352958508374e-06
307,0.0011324729715987735
308,8.510350979301627e-05
309,0.0004307695253547972
310,1.89625933062006e-05
311,0.00373922781417862
312,0.012353702779260674
313,0.0001384186887505281
314,3.3306562308896556e-06
315,1.869750547230919e-05
316,1.13676273945322e-06
317,0.001253430032219163
318,2.7415291228913716e-06
319,8.880508904696688e-06
320,4.181239411537355e-05
321,0.00560991524570407
322,2.778407173826939e-05
323,2.4768943956842878e-05
324,0.012194657918727819
325,0.006243950605911284
326,0.0038405712818903475
327,4.9659290637523176e-05
328,0.0029407221889439406
329,3.83991607234431e-06
330,4.102168711018681e-07
331,0.00585664850793707
332,0.00043085568306931455
333,0.2909414601943825
334,1.1664473653847697e-06
335,3.481246877189343e-06
336,0.0006224103114219545
337,0.013945205922456516
338,0.02220278752149226
339,9.590811261811129e-05
340,0.00197763511070523
341,1.5837371192025918e-07
342,0.0012635231700099362
343,0.001113787545823719
344,0.008509212736085212
345,0.00015073554078082947
346,4.5726497465418274e-05
347,0.6288322846253751
348,5.479489513354623e-06
349,7.8495670241933e-08
350,0.003619045714712526
351,0.00021844613416008293
352,0.06700384985932058
353,0.04467173564621459
354,0.000518752106399209
355,0.005145339898533714
356,6.892925347690027e-05
357,5.589170476836746e-05
358,1.7094897962568e-06
359,0.15427540196479947
360,2.6883328842273856e-06
361,0.023846368165651353
362,0.0006514908320309582
363,4.8365974879233975e-05
364,0.0007676589891925221
365,1.800482557525613e-08
366,3.0200854129735736e-11
367,2.6034447606312396e-07
368,0.003462806699863838
369,0.0033954683571876553
370,3.3485281979575812e-06
371,0.0008631655292819043
372,3.426899491139729e-07
373,2.3984139263160234e-06
374,1.8747871365425674e-09
375,7.84236345035227e-06
376,0.0018838772576536202
377,5.3832589455368247e-05
378,2.1056575741147818e-07
379,1.9349656089751372e-07
380,9.029381786661069e-06
381,0.000147038293142807
382,0.0032720776147016233
383,1.554155808552514e-06
384,1.2224693561939173e-05
385,0.0017810352988829419
386,4.23183017525361e-05
387,0.0004125847084529096
388,0.0009429836670037949
389,3.255096563254767e-07
390,7.853000400518942e-06
391,7.526342857080762e-06
392,0.00038729483599188617
393,2.2149162908498524e-05
394,8.190727005715662e-07
395,3.4273932894059707e-06
396,5.1906447188097175e-05
397,3.7332744491608717e-06
398,0.0003423141845357997
399,2.3797176543683208e-09
400,1.2023546896200679e-05
401,1.2199609901172396e-08
402,8.73128603997888e-06
403,5.713545465592686e-06
404,0.03222864400007133
405,8.73330076640152e-05
406,0.013183660470550647
407,1.8047434949019945e-05
408,1.2667014402149469e-05
409,0.0019649312564331677
410,2.7033646565166682e-05
411,5.237760334360953e-07
412,0.00018038752862559732
413,0.00047562321741394465
414,2.849375114011071e-06
415,2.186200869774304e-09
416,0.00036167973411484433
417,0.0029301356717536184
418,1.7313750331793396e-06
419,2.6118861359048395e-07
420,0.00023103398295961427
421,0.0007627295354764487
422,0.0008631655292819043
423,2.9889550959113985e-06
424,1.4881935079557922e-05
425,1.0436042966356497e-10
426,0.9470164837349013
427,2.71396654005169e-05
428,2.2277706281416654e-11
429,0.021530151728299817
430,3.83991607234431e-06
431,8.293344109096711e-07
432,0.002695322682273029
433,1.7168798700837488e-06
434,0.0003086562505436633
435,0.00010887332737556984
436,0.00015571661686035183
437,5.886344706099625e-05
438,0.0013508741982561402
439,5.238383347695256e-05
440,1.1306679113760877e-09
441,1.0812719291580219e-05
442,0.0002194062577805901
443,5.343936697809289e-07
444,7.920434936478758e-06
445,0.00555579263100017
446,0.0007621839119503067
447,2.125553794252057e-06
448,0.008836406316144386
449,0.00012554056034837287
450,4.076276115617394e-05
451,0.00030201803832302345
452,0.004480276038771322
453,0.00031400300277071555
454,5.713053392910361e-08
455,5.2189783078137014e-05
456,2.706391191391018e-06
457,1.2806109431695036e-05
458,0.00013742952932307184
459,0.00033773002368908293
460,0.05248622606148028
461,9.029381786661069e-06
462,1.8669333140536345e-08
463,4.841452110992942e-09
464,1.4109504353576886e-05
465,0.0016229854141056226
466,7.546963306018033e-06
467,0.00025845669723838195
468,5.036599718395767e-06
469,8.889612582397927e-05
470,0.00010220803500573294
471,0.006368754517681513
472,9.961356237361491e-08
473,0.0002864731878456073
474,5.7422748009923206e-08
475,0.020878630595225055
476,2.839141134855794e-08
477,0.00041314030730288105
478,0.0002142735255035472
479,0.5936443183567961
480,1.509513579475467e-05
481,0.010316221864223983
482,0.0002636726622297487
483,0.002967116848214806
484,0.00026358246843051427
485,0.01820130333735441
486,5.600912897288239e-05
487,3.846196477912854e-05
488,1.776116104175151e-06
489,0.0002464215213518788
490,4.929577043605239e-06
491,0.0024992020314852995
492,0.000793069762275435
493,0.00010802700183615197
494,6.892332180779371e-06
495,1.9968421367485028e-05
496,0.028404398563331563
497,0.00030899222241991724
498,0.0009345517647054946
499,3.721833857045568e-14
500,0.0026734283160417655
501,0.025132435946761476
502,0.03775805313514427
503,0.02246079886700468
504,0.0008361853895664664
505,5.1588801878698995e-05
506,4.365872270749226e-06
507,0.0009810674159135364
508,0.0002361596787810365
509,1.1854412280362016e-05
510,0.0003267416822367943
511,1.2675488470558912e-09
512,4.40932586257385e-05
513,1.0493917638484143e-05
514,0.004238030800119161
515,0.00026825206513364475
516,0.005495720734324658
517,8.183624562818295e-05
518,1.265918590092883e-06
519,0.009666972425485037
520,6.213589625064548e-06
521,0.07022168215778295
522,0.10263022049973183
523,3.635046701637033e-08
524,0.000622355719987806
525,0.0013755572991930613
526,1.634678180756765e-05
527,0.00022962104294926717
528,0.0044359248242411605
529,7.204806707758417e-05
530,2.324471972132843e-07
531,3.253315177379631e-05
532,5.058177048968573e-05
533,6.53835922078369e-08
534,0.056531672398641895
535,5.744308083441922e-10
536,0.0010770916865483176
537,0.00011353873529252263
538,0.003055866231969703
539,0.0005335660471803845
540,4.5763398874367573e-07
541,0.0004738275924199384
542,0.00019927077679439328
543,0.0004847487833480684
544,0.014310790371549647
545,0.00010628708142633844
546,7.364500441567548e-05
547,0.0015367730285502832
548,2.3782409341250806e-07
549,0.0016121107809469104
550,0.0003883362855567967
551,0.012072184256999317
552,0.005239469065767164
553,1.735818462907929e-08
554,1.0810200172599605e-06
555,9.439672110150597e-08
556,0.013207115938248986
557,4.809449856191559e-05
558,9.621656033101049e-05
559,1.7403706315702014e-05
560,0.0004776942065071454
561,1.3277552583515546e-05
562,0.001978968129945652
563,0.0005612340809306959
564,0.00021446265947133947
565,0.0010756760098274841
566,0.00010782163534710129
567,1.8578225629171145e-06
568,3.845650586247434e-05
569,0.0005785546212575981
570,5.5322562214695795e-05
571,1.537914770568028e-05
572,0.09700892648570912
573,2.6137865940939806e-06
574,1.6832878283703393e-06
575,8.045742692753852e-07
576,0.0007630743734240787
577,0.00022674372857601878
578,2.0721824876563683e-06
579,2.6389838105620553e-05
580,6.571755101454231e-05
581,0.016061070245484626
582,1.8386225009181604e-06
583,8.027056913401519e-06
584,0.04895142338837047
585,2.9624731330060417e-05
586,0.004757498599031011
587,0.0004347257570600816
588,0.001879349649068587
589,0.08257461853509068
590,2.6042762079073167e-06
591,4.6403889102648373e-05
592,6.922828842792635e-08
593,1.2212899855175914e-10
594,9.454514327887903e-08
595,0.00025942380730144076
596,0.0011280078068394103
597,0.0005762486019203546
598,9.599248758708223e-06
599,4.3883858120488585e-06
600,0.0015185834704865083
601,0.00039729331474719527
602,0.004633282488005732
603,7.673619644077242e-06
604,5.059198208519671e-05
605,0.004061492558719502
606,0.0021537654496338273
607,0.0006607254395136123
608,0.00018739799081924917
609,0.0006824600380865132
610,2.895143465347521e-09
611,5.297934543336451e-05
612,0.033222803650904666
613,3.007437069107922e-06
614,0.00011872906634388131
615,9.193532317241798e-05
616,3.22573469925729e-05
617,3.634500528402858e-05
618,3.4304322519594914e-06
619,4.516835379169814e-06
620,0.03144608562873435
621,0.00018267701053032866
622,0.08543080627035159
623,0.00048314655358347046
624,1.7094897962568e-06
625,0.028402067560855056
626,0.002217309367200867
627,6.302867961355568e-06
628,1.2170835090977576e-10
629,5.786038381857611e-05
630,3.007437069107922e-06
631,2.179264590854028e-05
632,0.0004837997478626303
633,0.012489030407579673
634,0.00023601033081525817
635,1.213830918546482e-07
636,4.3425673342383104e-05
637,1.5352202875627707e-06
638,0.0005306498448156621
639,3.87850409466191e-06
640,7.866900309934366e-09
641,0.00012727191653628543
642,5.747091815542192e-05
643,0.047365616249444874
644,4.1673847197381095e-05
645,0.09613889419575192
646,0.00023729916948908735
647,7.394653758131975e-06
648,3.245816213649493e-05
649,0.00030494517585523715
650,9.246599650999135e-06
651,0.004342944469238021
652,0.11942975003945801
653,0.00021076326873196202
654,6.178307381663038e-05
655,0.007602116400655337
656,0.021651777109022666
657,1.5357499009254432e-07
658,6.850266133654252e-07
659,3.63991046288136e-05
660,0.0002295575715283757
661,2.046849181683078e-05
662,2.4810478105801803e-06
663,1.90743967968401e-06
664,8.84443459439041e-05
665,1.148899521243884e-05
666,0.0017119616080987301
667,0.0022419454643798887
668,0.07003072165492617
669,8.523239833875756e-07
670,6.611620222360391e-06
671,0.005754319816801794
672,0.03660907078971497
673,0.049975739659089
674,0.0023289448051698994
675,0.008376835745860138
676,0.002500396492432648
677,0.00010791398399565076
678,0.011396607567167276
679,4.83804230667232e-06
680,0.030525059695847307
681,2.056184326338462e-05
682,6.611620222360391e-06
683,2.7836467568979634e-05
684,0.03021399693711737
685,4.7249863946719715e-05
686,0.0032219305002865292
687,0.0004089299984902762
688,0.023254027449166003
689,0.013388825037960558
690,0.004252885734918182
691,5.310288639277605e-05
692,2.4307907563359517e-05
693,0.0010436102708847462
694,0.00018468536718019063
695,7.265398647731673e-05
696,9.376404800668734e-06
697,0.0007641703961806494
698,0.00021047567940415845
699,8.288662299862837e-06
700,5.492677303652193e-05
701,2.208451631343933e-05
702,4.9811418687594924e-05
703,0.00014684165057929883
704,0.04650353672626164
705,1.2568259010837364e-05
706,6.2182665192642646e-06
707,5.228734625607756e-06
708,0.0005891783153210435
709,0.5131706820734053
710,8.557920198206409e-05
711,2.274998223463234e-05
712,0.002627923001634757
713,1.7294812282389023e-06
714,0.012125635195822985
715,5.821813772326268e-07
716,0.00016919125227062283
717,0.0002778343558928906
718,0.0001921306399523731
719,8.980264124309396e-06
720,2.9796893768710187e-07
721,8.093110353208307e-06
722,1.2296565049843709e-05
723,0.0026208576431454734
724,0.0015934037572011746
725,4.459153022434223e-06
726,5.74141979743434e-05
727,0.0031064887703417987
728,0.015195052536362608
729,0.0007625142168199412
730,0.004530733336068064
731,8.555668621700136e-06
732,2.1890696910553516e-05
733,1.5225279517809096e-09
734,1.9087996771372593e-05
735,0.03756414343516212
736,3.5708892891242654e-11
737,1.3304786111773999e-06
738,0.00012531069424340054
739,1.715931268800415e-05
740,0.0003614586514422963
741,8.604889595498653e-06
742,0.004849184263508143
743,0.0046180423444833
744,2.1530965821340353e-05
745,0.000816076290719262
746,0.020135125811308812
747,8.856768371373976e-06
748,7.893083886840219e-07
749,0.00726774134880559
750,0.0003424326393905704
751,5.2895608478484194e-08
752,3.557514489306054e-07
753,7.744386412391784e-07
754,1.3834558369782223e-05
755,6.480494436898247e-07
756,0.00020055895725530412
757,0.006516331152444634
758,0.00014512776524157453
759,1.5259944872467967e-05
760,0.0001835560598193188
761,0.0014603889016830836
762,3.442459977402284e-05
763,0.0017493236594405897
764,0.0032946178378679947
765,0.11271508225543762
766,3.709945483142407e-07
767,0.0015038440100141656
768,6.558738537432598e-05
769,1.1419033805969317e-05
770,0.03371351380300568
771,0.003005321312510704
772,0.00010939983532689087
773,1.2296565049843709e-05
774,0.00042012363516687434
775,5.321602782609931e-05
776,0.007978640292270857
777,0.1290194084193565
778,1.1704962989685993e-05
779,4.736691103097778e-08
780,1.072205444566079e-05
781,0.01702578572532768
782,0.0693555343738968
783,0.008079523403944473
784,0.00036857970701079925
785,3.150845793001304e-06
786,0.004746287559502516
787,8.295977651064025e-07
788,7.135877045367313e-07
789,0.0006796183358407154
790,6.52954676891264e-05
791,0.000559322306180812
792,9.087641754176869e-06
793,0.00020307481488874787
794,0.003130580723770429
795,0.00023036440410617703
796,5.6084000210245933e-08
797,0.00024936202146367414
798,3.740847449521138e-07
799,1.1032339139537872e-09
800,0.00161231550404755
801,5.1921555747652494e-05
802,0.0009213546114026825
803,1.5831505741879708e-06
804,0.0006268185682497925
805,7.289195273853833e-05
806,9.364707656468222e-14
807,1.500705789281129e-06
808,3.399061935588611e-07
809,0.5399094693207979
810,0.0003523248300626955
811,3.7409074887519916e-08
812,0.0006424266179176504
813,6.8110733776548295e-06
814,0.011147094893283804
815,0.010371975994419207
816,0.0001855462734427668
817,0.003948430630532741
818,0.0004999845322670403
819,6.0148622697562385e-05
820,0.040105426813436915
821,0.01988579389634717
822,0.006534037670540665
823,0.1849756948785993
824,0.000119412341107841
825,0.0005820012756445921
826,4.593257370581035e-05
827,0.0016080050668950267
828,0.0018193155015020634
829,0.0007340919521917465
830,1.1695492448033605e-05
831,0.025409690694924734
832,0.00042443178948176774
833,7.006935249924909e-06
834,7.291302022379352e-07
835,0.0010013038182720073
836,2.5308790895492056e-06
837,2.4658088799965496e-05
838,5.480378871977082e-08
839,0.00034216172153077627
840,2.610370701021895e-07
841,1.3367970119739031e-05
842,0.00016518183304195332
843,0.006867299689371554
844,0.003145026277090884
845,1.5724174920073435e-05
846,1.1477825446338613e-06
847,2.8305682845788443e-06
848,4.7342364098475943e-07
849,6.2190049954730794e-06
850,1.5692139541697494e-05
851,1.4277735209749705e-06
852,3.622733820566817e-05
853,0.0016346686681852668
854,2.4834073183532376e-06
855,1.4736352433310774e-07
856,8.289564269321706e-07
857,4.7249863946719715e-05
858,0.00035085460286814353
859,0.003129928107497919
860,1.672571946654984e-05
861,0.002915163172403943
862,1.803265709690668e-05
863,8.243220889477522e-05
864,3.786324977592321e-05
865,4.0447142623835215e-05
866,6.724865201037935e-05
867,3.8379892550188096e-05
868,0.0001926403546631087
869,1.6839575625855033e-07
870,6.044901487526638e-07
871,5.576991099515789e-06
872,0.0005006690931297354
873,6.444242266399069e-09
874,0.00010871162475761864
875,0.0004661833601486451
876,0.002889146417028727
877,0.017524805110525593
878,1.3537796055221466e-05
879,2.095488971213355e-06
880,0.0014524524300385158
881,2.0860105579441264e-05
882,0.00188479308369367
883,0.11811366153460788
884,0.007167756242482149
885,0.00013285895663754747
886,2.3545058775260127e-06
887,5.179298821631983e-05
888,3.037061622372067e-08
889,0.00035175423791766394
890,1.6839575625855033e-07
891,3.0139410737141105e-06
892,0.00040023544798987505
893,4.7249863946719715e-05
894,0.0013574520165723866
895,0.00026958642757206233
896,0.059130638808396876
897,1.9253640185922733e-07
898,0.029769660074854647
899,4.409920909595909e-06
900,0.0002561061903512005
901,0.00045778736948461367
902,4.086944960286468e-05
903,1.7950497504490894e-05
904,0.0021856414219032037
905,0.0011291821419854118
906,1.9990861433450004e-05
907,0.025909787922381217
908,0.0001878431908780357
909,0.0001780583784485319
910,1.492761766942993e-05
911,2.8305184964631303e-08
912,1.5251512431441662e-05
913,3.614266907252314e-06
914,0.003466203827238663
915,0.0007379071083174673
916,4.835410628532955e-05
917,6.127951496570401e-06
918,2.8128437094522796e-06
919,1.7094897962568e-06
920,0.019817299941536137
921,0.04686805978211067
922,3.035608154749097e-06
923,0.00010481978439225162
924,4.5555397107160225e-06
925,0.003179206102692556
926,6.778314853912874e-07
927,0.0006774402393830525
928,0.0005689747133875077
929,0.002930907208446508
930,0.25938715310717014
931,0.000982746935433488
932,0.001536391835134954
933,6.431440041320495e-05
934,1.3751551673099287e-05
935,1.5037951298249194e-07
936,9.817030195891243e-05
937,2.0291344795571253e-06
938,0.0009672424865641692
939,0.012711462087325638
940,0.0002893248119718935
941,6.566713147033785e-08
942,1.5708366285308216e-05
943,0.002136396319270995
944,0.001848691914608938
945,0.03982393214725283
946,4.755702292511539e-06
947,1.551186673518146e-07
948,6.132536006592989e-12
949,7.621401047132407e-07
950,1.4268440540443319e-05
951,0.0005135894281426257
952,6.009496821701552e-07
953,3.388780551334568e-05
954,0.031657274336882604
955,2.805946756754425e-05
956,3.007437069107922e-06
957,6.778314853912874e-07
958,0.0024099235869809187
959,0.2530759787662584
960,1.8046312109147348e-07
961,3.662747476752775e-06
962,0.0011309476518390745
963,1.0939165655786676e-08
964,0.015511303130464508
965,5.697220075775519e-05
966,0.0008434369230916112
967,2.285262376436468e-09
968,0.0001254930672574285
969,4.6303501500330775e-11
970,1.520341369961127e-05
971,0.0007423597053255447
972,2.2409585296716887e-06
973,0.0018872679703920998
974,5.2467130502846286e-05
975,0.00017029385901283438
976,0.00031384347262507223
977,0.00020480797011811065
978,4.1068364490955444e-05
979,0.01107451908073809
980,1.1859024700111098e-10
981,1.2133608767516779e-08
982,0.00015950632529044187
983,0.0003785017904418882
984,3.6153446200888505e-05
985,0.06810445593942661
986,0.0004076335054196934
987,0.000980559092957227
988,2.3998025132819775e-05
989,0.014195523078639414
990,3.326764424326882e-08
991,0.0007393742461052988
992,2.1171702772941652e-05
993,7.174072230418434e-07
994,3.6373818699256897e-07
995,1.9411421778088156e-06
996,8.5240394628341e-09
997,0.03701253820257265
998,0.0010966269388453657
999,0.002668414283080705
1000,0.009719789753667352
1001,6.472627905811465e-05
1002,0.07289982965476428
1003,4.023047918872207e-08
1004,2.701271696831221e-05
1005,2.2228901075622267e-05
1006,0.000491557993094829
1007,1.4234146664367552e-07
1008,0.0979090485691115
1009,0.012708802253253229
1010,3.5727480617554034e-05
1011,0.00021400440225654907
1012,2.1074041235911863e-05
1013,0.0001092781995246628
1014,5.128309536021019e-05
1015,9.965558086631064e-06
1016,0.008984097307760277
1017,0.000138063191553034
1018,2.6041603257216097e-07
1019,1.7145609304797766e-06
1020,6.103644456315939e-05
1021,2.1000367396547937e-05
1022,9.544928467900244e-05
1023,5.860695381732746e-08
1024,6.46611434232119e-06
1025,0.01212498043389553
1026,0.0006342763142653684
1027,3.3584059525376907e-07
1028,6.579630661136552e-06
1029,5.381330296279749e-06
1030,0.23601683005109425
1031,6.9205838142680895e-06
1032,0.002532132503601172
1033,1.6823096065359935e-09
1034,0.001741026631028222
1035,2.1121807921460656e-09
1036,0.004173302468235538
1037,4.6877585433426683e-05
1038,0.0013827367199668091
1039,1.0946123594106762e-06
1040,0.003956441443262936
1041,0.0010039597330881048
1042,0.0002924201090689857
1043,1.8436405734064264e-05
1044,1.3611677416479645e-06
1045,0.00017092858890352017
1046,1.7084727802856532e-06
1047,5.463655432431464e-10
1048,0.001418722219152954
1049,4.489238193280226e-05
1050,0.042670620423293164
1051,0.0013382191259054006
1052,2.7804466018869524e-05
1053,1.255446647708429e-06
1054,0.007719788508898391
1055,0.00034467532041026344
1056,5.036660939023676e-07
1057,2.5041032737486685e-05
1058,3.513175101451347e-05
1059,0.0002831346912499701
1060,0.0006544944492231007
1061,0.010706327612100688
1062,4.3511603661480426e-05
1063,0.0008844006570708553
1064,1.4427624215493918e-05
1065,6.004286057824249e-08
1066,4.504954686585109e-05
1067,2.478672645371961e-06
1068,0.0007733717435932194
1069,1.4127875158100457e-06
1070,1.794706509152378e-07
1071,0.0004745454210841569
1072,4.589622300484944e-06
1073,1.3032521904828179e-05
1074,0.00013650082430043939
1075,0.009024103598305189
1076,0.014316849306697146
1077,0.009420114257203635
1078,3.600838161347538e-06
1079,1.2117285569890073e-07
1080,0.05393448214868556
1081,1.7180337750295178e-05
1082,0.010541427634614412
1083,1.1329308291981731e-07
1084,8.293344109096711e-07
1085,0.00043274143470932246
1086,0.02667273354183549
1087,0.015503998605074959
1088,4.177524981995351e-07
1089,2.1954123237915105e-06
1090,1.962151030282166e-09
1091,8.477166366587726e-06
1092,0.0005687093123841715
1093,0.039151575258882146
1094,0.010076960178446873
1095,2.797404561923653e-05
1096,6.465172152594942e-05
1097,0.0010067188141110043
1098,2.8360707921868515e-05
1099,0.002179389272156837
1100,2.414780730833712e-06
1101,0.0005153272847482846
1102,0.0003610870899183928
1103,1.2362217582043092e-07
1104,0.0006134556611549293
1105,0.0008900916352981189
1106,4.1173151414476045e-07
1107,0.022279353041587475
1108,9.497619724740242e-06
